example_id,sentence,tokens,ner_tags,source,num_tokens,num_locations
3517,Sri Ganganagar district collector announced new policies.,"['Sri', 'Ganganagar', 'district', 'collector', 'announced', 'new', 'policies.']","[1, 2, 0, 0, 0, 0, 0]",generated,7,1
3518,Educational institutions in CHANDIGARH are top-rated.,"['Educational', 'institutions', 'in', 'CHANDIGARH', 'are', 'top-rated.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3519,"The Greek socialist party 's executive bureau gave the green light to Prime Minister Costas Simitis to call snap elections , its general secretary Costas Skandalidis told reporters .","['The', 'Greek', 'socialist', 'party', ""'s"", 'executive', 'bureau', 'gave', 'the', 'green', 'light', 'to', 'Prime', 'Minister', 'Costas', 'Simitis', 'to', 'call', 'snap', 'elections', ',', 'its', 'general', 'secretary', 'Costas', 'Skandalidis', 'told', 'reporters', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,29,0
3520,Traveling from Pathankot to Mumbai is easy.,"['Traveling', 'from', 'Pathankot', 'to', 'Mumbai', 'is', 'easy.']","[0, 0, 1, 0, 0, 0, 0]",generated,7,1
3521,NEG PLG YES CRS DEFLT NO FORCE MAJ IPMA 2,"['NEG', 'PLG', 'YES', 'CRS', 'DEFLT', 'NO', 'FORCE', 'MAJ', 'IPMA', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,10,0
3522,I live in Haora.,"['I', 'live', 'in', 'Haora.']","[0, 0, 0, 0]",generated,4,0
3523,Main Rae Bareli ja raha hun.,"['Main', 'Rae', 'Bareli', 'ja', 'raha', 'hun.']","[0, 1, 2, 0, 0, 0]",generated,6,1
3524,I was born in Bastar.,"['I', 'was', 'born', 'in', 'Bastar.']","[0, 0, 0, 0, 0]",generated,5,0
3525,FULL FEES 1.875 REOFFER 99.32 SPREAD +20 BP,"['FULL', 'FEES', '1.875', 'REOFFER', '99.32', 'SPREAD', '+20', 'BP']","[0, 0, 0, 0, 0, 0, 0, 0]",original_conll,8,0
3526,The Srinagar branch is performing well.,"['The', 'Srinagar', 'branch', 'is', 'performing', 'well.']","[0, 1, 0, 0, 0, 0]",generated,6,1
3527,The festival in Jayashankar was amazing.,"['The', 'festival', 'in', 'Jayashankar', 'was', 'amazing.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3528,The six were kidnapped a few days ago .,"['The', 'six', 'were', 'kidnapped', 'a', 'few', 'days', 'ago', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,9,0
3529,Ritchie also spoke about her guilty plea last week to driving under the influence and the resulting four-day jail sentence .,"['Ritchie', 'also', 'spoke', 'about', 'her', 'guilty', 'plea', 'last', 'week', 'to', 'driving', 'under', 'the', 'influence', 'and', 'the', 'resulting', 'four-day', 'jail', 'sentence', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,21,0
3530,The death toll is expected to rise as temperatures continue to hover around minus 30 degrees Celsius or lower overnight .,"['The', 'death', 'toll', 'is', 'expected', 'to', 'rise', 'as', 'temperatures', 'continue', 'to', 'hover', 'around', 'minus', '30', 'degrees', 'Celsius', 'or', 'lower', 'overnight', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,21,0
3531,Rewa is known for its beautiful landscapes.,"['Rewa', 'is', 'known', 'for', 'its', 'beautiful', 'landscapes.']","[1, 0, 0, 0, 0, 0, 0]",generated,7,1
3532,The flight to Dimapur was delayed.,"['The', 'flight', 'to', 'Dimapur', 'was', 'delayed.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3533,The Vizianagaram museum displays ancient artifacts.,"['The', 'Vizianagaram', 'museum', 'displays', 'ancient', 'artifacts.']","[0, 1, 0, 0, 0, 0]",generated,6,1
3534,We visited Shajapur last month.,"['We', 'visited', 'Shajapur', 'last', 'month.']","[0, 0, 1, 0, 0]",generated,5,1
3535,Agriculture in Narmada is thriving.,"['Agriculture', 'in', 'Narmada', 'is', 'thriving.']","[0, 0, 1, 0, 0]",generated,5,1
3536,I live in Guna.,"['I', 'live', 'in', 'Guna.']","[0, 0, 0, 0]",generated,4,0
3537,The office in Hoshangabad is hiring.,"['The', 'office', 'in', 'Hoshangabad', 'is', 'hiring.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3538,Food from Firozabad is delicious.,"['Food', 'from', 'Firozabad', 'is', 'delicious.']","[0, 0, 1, 0, 0]",generated,5,1
3539,Trade between Etawah and Chennai increased.,"['Trade', 'between', 'Etawah', 'and', 'Chennai', 'increased.']","[0, 0, 1, 0, 0, 0]",generated,6,1
3540,The Gir Somnath branch is performing well.,"['The', 'Gir', 'Somnath', 'branch', 'is', 'performing', 'well.']","[0, 1, 2, 0, 0, 0, 0]",generated,7,1
3541,Agriculture in Siwan is thriving.,"['Agriculture', 'in', 'Siwan', 'is', 'thriving.']","[0, 0, 1, 0, 0]",generated,5,1
3542,Palakkad experienced heavy rainfall.,"['Palakkad', 'experienced', 'heavy', 'rainfall.']","[1, 0, 0, 0]",generated,4,1
3543,The Darrang museum displays ancient artifacts.,"['The', 'Darrang', 'museum', 'displays', 'ancient', 'artifacts.']","[0, 1, 0, 0, 0, 0]",generated,6,1
3544,Traditional dance of MEGHALAYA is popular.,"['Traditional', 'dance', 'of', 'MEGHALAYA', 'is', 'popular.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3545,Main Nadia ja raha hun.,"['Main', 'Nadia', 'ja', 'raha', 'hun.']","[0, 1, 0, 0, 0]",generated,5,1
3546,Temperature in Srikakulam reached 45 degrees.,"['Temperature', 'in', 'Srikakulam', 'reached', '45', 'degrees.']","[0, 0, 1, 0, 0, 0]",generated,6,1
3547,Militant groups frequently attack oil operations in the Niger Delta to demand social services and better job opportunities from multinational companies .,"['Militant', 'groups', 'frequently', 'attack', 'oil', 'operations', 'in', 'the', 'Niger', 'Delta', 'to', 'demand', 'social', 'services', 'and', 'better', 'job', 'opportunities', 'from', 'multinational', 'companies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,22,1
3548,New hospital opened in Saharsa.,"['New', 'hospital', 'opened', 'in', 'Saharsa.']","[0, 0, 0, 0, 0]",generated,5,0
3549,The Hingoli museum displays ancient artifacts.,"['The', 'Hingoli', 'museum', 'displays', 'ancient', 'artifacts.']","[0, 1, 0, 0, 0, 0]",generated,6,1
3550,The route between Delhi and Karur is scenic.,"['The', 'route', 'between', 'Delhi', 'and', 'Karur', 'is', 'scenic.']","[0, 0, 0, 0, 0, 1, 0, 0]",generated,8,1
3551,The route between Delhi and Kra Daadi is scenic.,"['The', 'route', 'between', 'Delhi', 'and', 'Kra', 'Daadi', 'is', 'scenic.']","[0, 0, 0, 0, 0, 1, 2, 0, 0]",generated,9,1
3552,Interior Minister Murat Sutalinov is at the prison to head negotiations with the inmates .,"['Interior', 'Minister', 'Murat', 'Sutalinov', 'is', 'at', 'the', 'prison', 'to', 'head', 'negotiations', 'with', 'the', 'inmates', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,15,0
3553,The festival in Sagar was amazing.,"['The', 'festival', 'in', 'Sagar', 'was', 'amazing.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3554,The Ratlam museum displays ancient artifacts.,"['The', 'Ratlam', 'museum', 'displays', 'ancient', 'artifacts.']","[0, 1, 0, 0, 0, 0]",generated,6,1
3555,The flight to Sri Ganganagar was delayed.,"['The', 'flight', 'to', 'Sri', 'Ganganagar', 'was', 'delayed.']","[0, 0, 0, 1, 2, 0, 0]",generated,7,1
3556,The army says it targeted a man who was collecting a rocket launcher from an area used to fire rockets at Israel recently .,"['The', 'army', 'says', 'it', 'targeted', 'a', 'man', 'who', 'was', 'collecting', 'a', 'rocket', 'launcher', 'from', 'an', 'area', 'used', 'to', 'fire', 'rockets', 'at', 'Israel', 'recently', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",original_hindi,24,1
3557,The American Diabetes Association reports the disease is the leading cause of new cases of blindness among adults .,"['The', 'American', 'Diabetes', 'Association', 'reports', 'the', 'disease', 'is', 'the', 'leading', 'cause', 'of', 'new', 'cases', 'of', 'blindness', 'among', 'adults', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,19,0
3558,Government officials from Shrawasti attended the meeting.,"['Government', 'officials', 'from', 'Shrawasti', 'attended', 'the', 'meeting.']","[0, 0, 0, 1, 0, 0, 0]",generated,7,1
3559,The Muzaffarnagar branch is performing well.,"['The', 'Muzaffarnagar', 'branch', 'is', 'performing', 'well.']","[0, 1, 0, 0, 0, 0]",generated,6,1
3560,"Abu Rdainah said Arafat had decided against flying to the West Bank on Thursday , after Israel lifted the ban , because he had a busy schedule in Gaza and would not be free until Monday .","['Abu', 'Rdainah', 'said', 'Arafat', 'had', 'decided', 'against', 'flying', 'to', 'the', 'West', 'Bank', 'on', 'Thursday', ',', 'after', 'Israel', 'lifted', 'the', 'ban', ',', 'because', 'he', 'had', 'a', 'busy', 'schedule', 'in', 'Gaza', 'and', 'would', 'not', 'be', 'free', 'until', 'Monday', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,37,0
3561,The earthquake affected Jangaon region.,"['The', 'earthquake', 'affected', 'Jangaon', 'region.']","[0, 0, 0, 1, 0]",generated,5,1
3562,"Etihad and Emirates airlines , both operating out of the United Arab Emirates , started flying to Baghdad earlier this year .","['Etihad', 'and', 'Emirates', 'airlines', ',', 'both', 'operating', 'out', 'of', 'the', 'United', 'Arab', 'Emirates', ',', 'started', 'flying', 'to', 'Baghdad', 'earlier', 'this', 'year', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0]",original_hindi,22,2
3563,Educational institutions in Rajnandgaon are top-rated.,"['Educational', 'institutions', 'in', 'Rajnandgaon', 'are', 'top-rated.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3564,The company expanded to Bhiwani.,"['The', 'company', 'expanded', 'to', 'Bhiwani.']","[0, 0, 0, 0, 0]",generated,5,0
3565,Weather in Shamli is pleasant today.,"['Weather', 'in', 'Shamli', 'is', 'pleasant', 'today.']","[0, 0, 1, 0, 0, 0]",generated,6,1
3566,New hospital opened in Gulbarga.,"['New', 'hospital', 'opened', 'in', 'Gulbarga.']","[0, 0, 0, 0, 0]",generated,5,0
3567,Dhemaji experienced heavy rainfall.,"['Dhemaji', 'experienced', 'heavy', 'rainfall.']","[1, 0, 0, 0]",generated,4,1
3568,The company expanded to Panchkula.,"['The', 'company', 'expanded', 'to', 'Panchkula.']","[0, 0, 0, 0, 0]",generated,5,0
3569,The media ...,"['The', 'media', '...']","[0, 0, 0]",original_conll,3,0
3570,BAGHDAD 1996-08-22,"['BAGHDAD', '1996-08-22']","[0, 0]",original_conll,2,0
3571,Net Income 821 512 565 301,"['Net', 'Income', '821', '512', '565', '301']","[0, 0, 0, 0, 0, 0]",original_conll,6,0
3572,Chhindwara is known for its beautiful landscapes.,"['Chhindwara', 'is', 'known', 'for', 'its', 'beautiful', 'landscapes.']","[1, 0, 0, 0, 0, 0, 0]",generated,7,1
3573,Educational institutions in Alirajpur are top-rated.,"['Educational', 'institutions', 'in', 'Alirajpur', 'are', 'top-rated.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3574,are full of expressions and declarations that must be worrying ...,"['are', 'full', 'of', 'expressions', 'and', 'declarations', 'that', 'must', 'be', 'worrying', '...']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,11,0
3575,The Central municipal corporation announced new rules.,"['The', 'Central', 'municipal', 'corporation', 'announced', 'new', 'rules.']","[0, 1, 0, 0, 0, 0, 0]",generated,7,1
3576,I am going to Tiruvannamalai.,"['I', 'am', 'going', 'to', 'Tiruvannamalai.']","[0, 0, 0, 0, 0]",generated,5,0
3577,The conference is in Dima Hasao.,"['The', 'conference', 'is', 'in', 'Dima', 'Hasao.']","[0, 0, 0, 0, 0, 0]",generated,6,0
3578,Investment opportunities in Hardwar are growing.,"['Investment', 'opportunities', 'in', 'Hardwar', 'are', 'growing.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3579,Agriculture in GOA is thriving.,"['Agriculture', 'in', 'GOA', 'is', 'thriving.']","[0, 0, 1, 0, 0]",generated,5,1
3580,Madurai experienced heavy rainfall.,"['Madurai', 'experienced', 'heavy', 'rainfall.']","[1, 0, 0, 0]",generated,4,1
3581,"Poland 's labour ministry said this week it would send a team to Libya to investigate , but Awdankiewicz said the probe was prompted by some nurses complaining about their work conditions such as non-payment of their salaries .","['Poland', ""'s"", 'labour', 'ministry', 'said', 'this', 'week', 'it', 'would', 'send', 'a', 'team', 'to', 'Libya', 'to', 'investigate', ',', 'but', 'Awdankiewicz', 'said', 'the', 'probe', 'was', 'prompted', 'by', 'some', 'nurses', 'complaining', 'about', 'their', 'work', 'conditions', 'such', 'as', 'non-payment', 'of', 'their', 'salaries', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,39,0
3582,Temperature in Palamu reached 45 degrees.,"['Temperature', 'in', 'Palamu', 'reached', '45', 'degrees.']","[0, 0, 1, 0, 0, 0]",generated,6,1
3583,The river flows through Lunglei.,"['The', 'river', 'flows', 'through', 'Lunglei.']","[0, 0, 0, 0, 0]",generated,5,0
3584,My family is from Sahibganj.,"['My', 'family', 'is', 'from', 'Sahibganj.']","[0, 0, 0, 0, 0]",generated,5,0
3585,Weather in Kurnool is pleasant today.,"['Weather', 'in', 'Kurnool', 'is', 'pleasant', 'today.']","[0, 0, 1, 0, 0, 0]",generated,6,1
3586,The river flows through Satara.,"['The', 'river', 'flows', 'through', 'Satara.']","[0, 0, 0, 0, 0]",generated,5,0
3587,The flight to Haora was delayed.,"['The', 'flight', 'to', 'Haora', 'was', 'delayed.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3588,Agriculture in Solapur is thriving.,"['Agriculture', 'in', 'Solapur', 'is', 'thriving.']","[0, 0, 1, 0, 0]",generated,5,1
3589,My family is from Bangalore Rural.,"['My', 'family', 'is', 'from', 'Bangalore', 'Rural.']","[0, 0, 0, 0, 0, 0]",generated,6,0
3590,Punch is known for its beautiful landscapes.,"['Punch', 'is', 'known', 'for', 'its', 'beautiful', 'landscapes.']","[1, 0, 0, 0, 0, 0, 0]",generated,7,1
3591,-DOCSTART-,['-DOCSTART-'],[0],original_conll,1,0
3592,Dima Hasao experienced heavy rainfall.,"['Dima', 'Hasao', 'experienced', 'heavy', 'rainfall.']","[1, 2, 0, 0, 0]",generated,5,1
3593,Extras ( lb-11 w-1 nb-8 ) 20,"['Extras', '(', 'lb-11', 'w-1', 'nb-8', ')', '20']","[0, 0, 0, 0, 0, 0, 0]",original_conll,7,0
3594,Monsoon arrived early in Mahesana.,"['Monsoon', 'arrived', 'early', 'in', 'Mahesana.']","[0, 0, 0, 0, 0]",generated,5,0
3595,""" We do n't support any such recommendation because we do n't see any grounds for it , "" the Commission 's chief spokesman Nikolaus van der Pas told a news briefing .","['""', 'We', 'do', ""n't"", 'support', 'any', 'such', 'recommendation', 'because', 'we', 'do', ""n't"", 'see', 'any', 'grounds', 'for', 'it', ',', '""', 'the', 'Commission', ""'s"", 'chief', 'spokesman', 'Nikolaus', 'van', 'der', 'Pas', 'told', 'a', 'news', 'briefing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,33,0
3596,Zhirinovsky said on Tuesday he would press the Russian government to help end U.N. trade sanctions on Iraq and blamed Moscow for delaying establishment of good ties with Baghdad .,"['Zhirinovsky', 'said', 'on', 'Tuesday', 'he', 'would', 'press', 'the', 'Russian', 'government', 'to', 'help', 'end', 'U.N.', 'trade', 'sanctions', 'on', 'Iraq', 'and', 'blamed', 'Moscow', 'for', 'delaying', 'establishment', 'of', 'good', 'ties', 'with', 'Baghdad', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,30,0
3597,I live in Jind.,"['I', 'live', 'in', 'Jind.']","[0, 0, 0, 0]",generated,4,0
3598,We visited DADRA & NAGAR HAVELI last month.,"['We', 'visited', 'DADRA', '&', 'NAGAR', 'HAVELI', 'last', 'month.']","[0, 0, 1, 2, 2, 2, 0, 0]",generated,8,1
3599,Mere dost Tonk se hain.,"['Mere', 'dost', 'Tonk', 'se', 'hain.']","[0, 0, 1, 0, 0]",generated,5,1
3600,The festival in Surguja was amazing.,"['The', 'festival', 'in', 'Surguja', 'was', 'amazing.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3601,In a statement Saturday Chinese Foreign Ministry spokesman Liu Jianchao accused the U.S. body of attempting to interfere with Chinese internal affairs under the guise of religious freedom .,"['In', 'a', 'statement', 'Saturday', 'Chinese', 'Foreign', 'Ministry', 'spokesman', 'Liu', 'Jianchao', 'accused', 'the', 'U.S.', 'body', 'of', 'attempting', 'to', 'interfere', 'with', 'Chinese', 'internal', 'affairs', 'under', 'the', 'guise', 'of', 'religious', 'freedom', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,29,0
3602,Port conditions from Lloyds Shipping Intelligence Service --,"['Port', 'conditions', 'from', 'Lloyds', 'Shipping', 'Intelligence', 'Service', '--']","[0, 0, 0, 0, 0, 0, 0, 0]",original_conll,8,0
3603,We traveled from Chennai to Delhi.,"['We', 'traveled', 'from', 'Chennai', 'to', 'Delhi.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3604,She works in Arwal.,"['She', 'works', 'in', 'Arwal.']","[0, 0, 0, 0]",generated,4,0
3605,The company expanded to Visakhapatnam.,"['The', 'company', 'expanded', 'to', 'Visakhapatnam.']","[0, 0, 0, 0, 0]",generated,5,0
3606,The Rae Bareli cricket team won the match.,"['The', 'Rae', 'Bareli', 'cricket', 'team', 'won', 'the', 'match.']","[0, 1, 2, 0, 0, 0, 0, 0]",generated,8,1
3607,The festival in Narmada was amazing.,"['The', 'festival', 'in', 'Narmada', 'was', 'amazing.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3608,The Israeli army has killed a Palestinian youth in the northern Doda and wounded at least three other people .,"['The', 'Israeli', 'army', 'has', 'killed', 'a', 'Palestinian', 'youth', 'in', 'the', 'northern', 'Doda', 'and', 'wounded', 'at', 'least', 'three', 'other', 'people', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",enhanced,20,1
3609,The earthquake affected Chandauli region.,"['The', 'earthquake', 'affected', 'Chandauli', 'region.']","[0, 0, 0, 1, 0]",generated,5,1
3610,She works in Y.S.R..,"['She', 'works', 'in', 'Y.S.R..']","[0, 0, 0, 0]",generated,4,0
3611,"The wells will be reperforated and gravel will be pumped into the reservoir through one of the wells to avoid plugging problems in the future , it said .","['The', 'wells', 'will', 'be', 'reperforated', 'and', 'gravel', 'will', 'be', 'pumped', 'into', 'the', 'reservoir', 'through', 'one', 'of', 'the', 'wells', 'to', 'avoid', 'plugging', 'problems', 'in', 'the', 'future', ',', 'it', 'said', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,29,0
3612,Weather in Dibrugarh is pleasant today.,"['Weather', 'in', 'Dibrugarh', 'is', 'pleasant', 'today.']","[0, 0, 1, 0, 0, 0]",generated,6,1
3613,I am going to BIHAR.,"['I', 'am', 'going', 'to', 'BIHAR.']","[0, 0, 0, 0, 0]",generated,5,0
3614,We traveled from Ashoknagar to Delhi.,"['We', 'traveled', 'from', 'Ashoknagar', 'to', 'Delhi.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3615,"Israel gave Palestinian President Yasser Arafat permission on Thursday to fly over its territory to the West Bank , ending a brief Israeli-PLO crisis , an Arafat adviser said .","['Israel', 'gave', 'Palestinian', 'President', 'Yasser', 'Arafat', 'permission', 'on', 'Thursday', 'to', 'fly', 'over', 'its', 'territory', 'to', 'the', 'West', 'Bank', ',', 'ending', 'a', 'brief', 'Israeli-PLO', 'crisis', ',', 'an', 'Arafat', 'adviser', 'said', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,30,0
3616,Cultural events in Balangir attract tourists.,"['Cultural', 'events', 'in', 'Balangir', 'attract', 'tourists.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3617,Agriculture in Salem is thriving.,"['Agriculture', 'in', 'Salem', 'is', 'thriving.']","[0, 0, 1, 0, 0]",generated,5,1
3618,New hospital opened in Jharsuguda.,"['New', 'hospital', 'opened', 'in', 'Jharsuguda.']","[0, 0, 0, 0, 0]",generated,5,0
3619,My family is from Fatehpur.,"['My', 'family', 'is', 'from', 'Fatehpur.']","[0, 0, 0, 0, 0]",generated,5,0
3620,She works in South West Khasi Hills.,"['She', 'works', 'in', 'South', 'West', 'Khasi', 'Hills.']","[0, 0, 0, 0, 0, 0, 0]",generated,7,0
3621,Traditional dance of Nuapada is popular.,"['Traditional', 'dance', 'of', 'Nuapada', 'is', 'popular.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3622,Cultural events in Ramban attract tourists.,"['Cultural', 'events', 'in', 'Ramban', 'attract', 'tourists.']","[0, 0, 0, 1, 0, 0]",generated,6,1
3623,"On Friday , five soldiers were killed when dozens of militants stormed a military checkpoint in Orakzai .","['On', 'Friday', ',', 'five', 'soldiers', 'were', 'killed', 'when', 'dozens', 'of', 'militants', 'stormed', 'a', 'military', 'checkpoint', 'in', 'Orakzai', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",original_hindi,18,1
3624,Unnao district collector announced new policies.,"['Unnao', 'district', 'collector', 'announced', 'new', 'policies.']","[1, 0, 0, 0, 0, 0]",generated,6,1
